snapshot_id,captured_at,season,player_id,player_name,team,player_type,role_or_position,pa,ab,hits,home_runs,walks,strikeouts,batting_average,obp,slg,ops,iso,bb_rate,k_rate,hr_rate,bb_k_ratio,contact_score,power_score,discipline_score,hitter_value_score,innings_pitched,earned_runs,hits_allowed,home_runs_allowed,era,whip,k_bb_ratio,hr_allowed_rate,run_prevention_score,strikeout_score,command_score,pitcher_value_score,player_value_score
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000004641,李丞齡,統一7-ELEVEn獅,打者,野手,139.0,133.0,31.0,3.0,5,24,0.233,0.259,0.316,0.575,0.083,0.036,0.1727,0.0216,0.21,23.3,23.3,37.5,27.9,,,,,,,,,,,,,27.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007018,劉子杰,樂天桃猿,打者,野手,174.0,166.0,42.0,1.0,6,14,0.253,0.277,0.307,0.584,0.054,0.0345,0.0805,0.0057,0.43,25.3,11.8,42.7,27.0,,,,,,,,,,,,,27.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003609,陳俊秀,中信兄弟,打者,野手,178.0,149.0,37.0,3.0,27,35,0.248,0.36,0.349,0.709,0.101,0.1517,0.1966,0.0169,0.77,24.8,24.6,63.1,35.3,,,,,,,,,,,,,35.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000362,申皓瑋,富邦悍將,打者,野手,165.0,148.0,35.0,2.0,11,40,0.236,0.303,0.324,0.627,0.088,0.0667,0.2424,0.0121,0.38,23.6,20.4,42.3,29.3,,,,,,,,,,,,,29.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002307,王政順,中信兄弟,打者,野手,128.0,110.0,27.0,0.0,12,28,0.245,0.331,0.264,0.595,0.019,0.0938,0.2188,0.0,0.54,24.5,3.4,49.6,26.4,,,,,,,,,,,,,26.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007085,張士綸,中信兄弟,打者,野手,190.0,177.0,58.0,1.0,8,21,0.328,0.351,0.384,0.735,0.056,0.0421,0.1105,0.0053,0.38,32.800000000000004,12.0,42.5,31.9,,,,,,,,,,,,,31.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007064,陳世嘉,台鋼雄鷹,打者,野手,90.0,82.0,8.0,0.0,3,15,0.098,0.149,0.11,0.259,0.012,0.0333,0.1667,0.0,0.33,9.8,2.1,38.5,14.0,,,,,,,,,,,,,14.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007288,何品室融,樂天桃猿,打者,野手,143.0,124.0,23.0,1.0,13,35,0.185,0.287,0.25,0.537,0.065,0.0909,0.2448,0.007,0.51,18.5,14.3,47.9,25.8,,,,,,,,,,,,,25.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003625,吉力吉撈．鞏冠,味全龍,打者,野手,151.0,131.0,31.0,2.0,15,34,0.237,0.325,0.313,0.638,0.076,0.0927,0.2252,0.0132,0.53,23.7,18.7,49.1,30.2,,,,,,,,,,,,,30.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000159,成晉,樂天桃猿,打者,野手,122.0,106.0,22.0,0.0,7,15,0.208,0.294,0.236,0.53,0.028,0.0574,0.123,0.0,0.87,20.8,5.0,49.7,24.5,,,,,,,,,,,,,24.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006868,周佳樂,富邦悍將,打者,野手,38.0,34.0,7.0,0.0,4,7,0.206,0.289,0.294,0.583,0.088,0.1053,0.1842,0.0,0.57,20.6,15.6,53.2,28.3,,,,,,,,,,,,,28.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007302,宋柏翰,台鋼雄鷹,打者,野手,92.0,77.0,19.0,2.0,10,18,0.247,0.319,0.39,0.709,0.143,0.1087,0.1957,0.0217,0.56,24.7,33.9,53.3,35.7,,,,,,,,,,,,,35.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007278,許庭綸,中信兄弟,打者,野手,96.0,84.0,15.0,1.0,7,15,0.179,0.271,0.286,0.557,0.107,0.0729,0.1563,0.0104,0.73,17.9,23.1,50.0,28.2,,,,,,,,,,,,,28.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005569,曾頌恩,中信兄弟,打者,野手,105.0,93.0,24.0,3.0,11,18,0.258,0.333,0.398,0.731,0.14,0.1048,0.1714,0.0286,0.61,25.8,36.1,54.0,36.9,,,,,,,,,,,,,36.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006716,張翔,統一7-ELEVEn獅,打者,野手,92.0,86.0,19.0,1.0,3,17,0.221,0.256,0.314,0.57,0.093,0.0326,0.1848,0.0109,0.24,22.1,20.8,36.8,26.9,,,,,,,,,,,,,26.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007037,張皓崴,統一7-ELEVEn獅,打者,野手,73.0,68.0,25.0,0.0,5,9,0.368,0.411,0.441,0.852,0.073,0.0685,0.1233,0.0,0.56,36.8,12.9,48.6,36.4,,,,,,,,,,,,,36.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006725,張祐嘉,味全龍,打者,野手,64.0,61.0,15.0,0.0,1,16,0.246,0.27,0.262,0.532,0.016,0.0156,0.25,0.0,0.13,24.6,2.8,30.4,22.0,,,,,,,,,,,,,22.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006737,董子恩,富邦悍將,打者,野手,125.0,114.0,32.0,0.0,8,8,0.281,0.331,0.351,0.682,0.07,0.064,0.064,0.0,1.13,28.1,12.4,55.6,31.8,,,,,,,,,,,,,31.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000132,梁家榮,樂天桃猿,打者,野手,114.0,103.0,23.0,0.0,10,17,0.223,0.292,0.301,0.593,0.078,0.0877,0.1491,0.0,0.59,22.3,13.8,51.5,28.3,,,,,,,,,,,,,28.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000001119,許基宏,中信兄弟,打者,野手,132.0,108.0,20.0,0.0,20,29,0.185,0.326,0.25,0.576,0.065,0.1515,0.2197,0.0,0.79,18.5,11.5,62.5,28.3,,,,,,,,,,,,,28.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000004032,嚴宏鈞,樂天桃猿,打者,野手,47.0,37.0,6.0,0.0,3,13,0.162,0.262,0.216,0.478,0.054,0.0638,0.2766,0.0,0.38,16.2,9.6,40.6,22.0,,,,,,,,,,,,,22.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006861,蔡佳諺,富邦悍將,打者,野手,55.0,53.0,10.0,0.0,1,17,0.189,0.2,0.189,0.389,0.0,0.0182,0.3091,0.0,0.06,18.9,0.0,28.1,16.7,,,,,,,,,,,,,16.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006851,林培緯,統一7-ELEVEn獅,打者,野手,93.0,88.0,19.0,0.0,3,20,0.216,0.247,0.273,0.52,0.057,0.0323,0.2151,0.0,0.2,21.6,10.1,35.3,23.3,,,,,,,,,,,,,23.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006743,劉俊豪,富邦悍將,打者,野手,29.0,24.0,4.0,0.0,4,4,0.167,0.286,0.167,0.453,0.0,0.1379,0.1379,0.0,1.0,16.7,0.0,65.0,23.3,,,,,,,,,,,,,23.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007304,曾聖安,味全龍,打者,野手,81.0,70.0,12.0,1.0,9,21,0.171,0.263,0.214,0.477,0.043,0.1111,0.2593,0.0123,0.43,17.1,12.5,50.2,24.2,,,,,,,,,,,,,24.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006229,葉子霆,富邦悍將,打者,野手,81.0,67.0,11.0,0.0,4,8,0.164,0.234,0.224,0.458,0.06,0.0494,0.0988,0.0,0.88,16.400000000000002,10.6,49.2,23.1,,,,,,,,,,,,,23.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000004642,林靖凱,統一7-ELEVEn獅,打者,野手,66.0,61.0,8.0,1.0,3,10,0.131,0.185,0.18,0.365,0.049,0.0455,0.1515,0.0152,0.4,13.1,14.7,41.9,20.1,,,,,,,,,,,,,20.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005336,童堉誠,富邦悍將,打者,野手,89.0,72.0,17.0,0.0,12,26,0.236,0.371,0.278,0.649,0.042,0.1348,0.2921,0.0,0.62,23.6,7.4,55.2,29.1,,,,,,,,,,,,,29.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006936,高聖恩,台鋼雄鷹,打者,野手,53.0,49.0,13.0,0.0,1,15,0.265,0.288,0.286,0.574,0.021,0.0189,0.283,0.0,0.13,26.5,3.7,29.8,23.4,,,,,,,,,,,,,23.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005548,林孝程,味全龍,打者,野手,44.0,38.0,9.0,0.0,5,11,0.237,0.341,0.316,0.657,0.079,0.1136,0.25,0.0,0.55,23.7,14.0,52.2,30.2,,,,,,,,,,,,,30.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007070,林佳緯,統一7-ELEVEn獅,打者,野手,92.0,89.0,15.0,0.0,2,27,0.169,0.196,0.18,0.376,0.011,0.0217,0.2935,0.0,0.11,16.900000000000002,1.9,29.7,16.7,,,,,,,,,,,,,16.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000001473,李宗賢,富邦悍將,打者,野手,64.0,58.0,13.0,0.0,5,8,0.224,0.297,0.259,0.556,0.035,0.0781,0.125,0.0,0.75,22.4,6.2,52.2,26.1,,,,,,,,,,,,,26.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002286,林立,樂天桃猿,打者,野手,87.0,83.0,25.0,1.0,2,9,0.301,0.318,0.398,0.716,0.097,0.0115,0.1034,0.0115,0.22,30.1,21.7,35.7,31.8,,,,,,,,,,,,,31.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002661,陳鏞基,統一7-ELEVEn獅,打者,野手,65.0,60.0,17.0,0.0,5,8,0.283,0.338,0.3,0.638,0.017,0.0769,0.1231,0.0,0.63,28.3,3.0,50.8,28.2,,,,,,,,,,,,,28.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006928,林家鋐,台鋼雄鷹,打者,野手,52.0,40.0,8.0,0.0,6,11,0.2,0.353,0.2,0.553,0.0,0.1154,0.2115,0.0,0.91,20.0,0.0,57.5,25.1,,,,,,,,,,,,,25.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006939,顏郁軒,台鋼雄鷹,打者,野手,64.0,56.0,8.0,2.0,2,11,0.143,0.197,0.25,0.447,0.107,0.0313,0.1719,0.0312,0.36,14.3,31.3,38.2,24.9,,,,,,,,,,,,,24.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003563,余德龍,樂天桃猿,打者,野手,40.0,34.0,4.0,1.0,2,10,0.118,0.162,0.206,0.368,0.088,0.05,0.25,0.025,0.2,11.8,25.5,37.2,21.3,,,,,,,,,,,,,21.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000001754,林書逸,富邦悍將,打者,野手,51.0,45.0,10.0,0.0,5,15,0.222,0.3,0.311,0.611,0.089,0.098,0.2941,0.0,0.33,22.2,15.8,45.6,28.2,,,,,,,,,,,,,28.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002289,陳重廷,統一7-ELEVEn獅,打者,野手,42.0,42.0,8.0,0.0,0,7,0.19,0.19,0.238,0.428,0.048,0.0,0.1667,0.0,0.0,19.0,8.5,29.2,19.5,,,,,,,,,,,,,19.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000001606,林岱安,富邦悍將,打者,野手,31.0,29.0,1.0,0.0,1,7,0.034,0.067,0.034,0.101,0.0,0.0323,0.2258,0.0,0.14,3.4000000000000004,0.0,34.3,8.1,,,,,,,,,,,,,8.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005546,拿莫．伊漾,味全龍,打者,野手,34.0,30.0,9.0,3.0,3,11,0.3,0.382,0.667,1.049,0.367,0.0882,0.3235,0.0882,0.36,30.0,100.0,43.2,56.1,,,,,,,,,,,,,56.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003533,藍寅倫,台鋼雄鷹,打者,野手,47.0,42.0,15.0,1.0,4,8,0.357,0.404,0.429,0.833,0.072,0.0851,0.1702,0.0213,0.5,35.7,21.2,49.4,37.5,,,,,,,,,,,,,37.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000361,張洺瑀,富邦悍將,打者,野手,74.0,63.0,14.0,0.0,11,18,0.222,0.338,0.27,0.608,0.048,0.1486,0.2432,0.0,0.61,22.2,8.5,59.3,28.7,,,,,,,,,,,,,28.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006872,林岳谷,富邦悍將,打者,野手,66.0,59.0,17.0,0.0,4,9,0.288,0.328,0.322,0.65,0.034,0.0606,0.1364,0.0,0.44,28.8,6.0,45.5,28.4,,,,,,,,,,,,,28.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000153,林承飛,樂天桃猿,打者,野手,69.0,64.0,12.0,0.0,4,13,0.188,0.235,0.203,0.438,0.015,0.058,0.1884,0.0,0.31,18.8,2.7,41.9,20.4,,,,,,,,,,,,,20.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005306,許哲晏,統一7-ELEVEn獅,打者,野手,49.0,41.0,3.0,0.0,4,6,0.073,0.149,0.098,0.247,0.025,0.0816,0.1224,0.0,0.67,7.3,4.4,52.1,15.7,,,,,,,,,,,,,15.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007589,許賀捷,樂天桃猿,打者,野手,29.0,25.0,1.0,0.0,3,9,0.04,0.143,0.04,0.183,0.0,0.1034,0.3103,0.0,0.33,4.0,0.0,46.1,11.8,,,,,,,,,,,,,11.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,BAT0001,邦力多,富邦悍將,打者,野手,75.0,70.0,16.0,0.0,5,13,0.229,0.28,0.271,0.551,0.042,0.0667,0.1733,0.0,0.38,22.9,7.4,44.7,25.2,,,,,,,,,,,,,25.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006879,冉皓燐,味全龍,打者,野手,24.0,23.0,4.0,0.0,1,5,0.174,0.208,0.217,0.425,0.043,0.0417,0.2083,0.0,0.2,17.4,7.6,37.2,20.1,,,,,,,,,,,,,20.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006726,李展毅,味全龍,打者,野手,54.0,50.0,12.0,0.0,4,12,0.24,0.296,0.34,0.636,0.1,0.0741,0.2222,0.0,0.33,24.0,17.7,43.9,29.2,,,,,,,,,,,,,29.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007591,張育豪,富邦悍將,打者,野手,40.0,33.0,6.0,0.0,4,13,0.182,0.27,0.212,0.482,0.03,0.1,0.325,0.0,0.31,18.2,5.3,44.7,22.2,,,,,,,,,,,,,22.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006847,田子杰,統一7-ELEVEn獅,打者,野手,54.0,50.0,9.0,1.0,3,13,0.18,0.226,0.28,0.506,0.1,0.0556,0.2407,0.0185,0.23,18.0,25.1,38.9,25.8,,,,,,,,,,,,,25.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006732,陳統恩,中信兄弟,打者,野手,32.0,27.0,4.0,0.0,4,4,0.148,0.281,0.148,0.429,0.0,0.125,0.125,0.0,1.25,14.8,0.0,65.6,22.5,,,,,,,,,,,,,22.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005333,湯家豪,台鋼雄鷹,打者,野手,27.0,22.0,6.0,0.0,5,3,0.273,0.407,0.273,0.68,0.0,0.1852,0.1111,0.0,1.67,27.3,0.0,81.1,32.9,,,,,,,,,,,,,32.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006931,黃劼希,台鋼雄鷹,打者,野手,40.0,35.0,7.0,1.0,3,9,0.2,0.3,0.343,0.643,0.143,0.075,0.225,0.025,0.56,20.0,35.2,46.2,32.4,,,,,,,,,,,,,32.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006858,陳佳樂,樂天桃猿,打者,野手,56.0,52.0,9.0,1.0,1,12,0.173,0.214,0.231,0.445,0.058,0.0179,0.2143,0.0179,0.25,17.299999999999997,17.4,33.2,21.9,,,,,,,,,,,,,21.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007631,朱盟,台鋼雄鷹,打者,野手,28.0,27.0,4.0,0.0,0,6,0.148,0.148,0.185,0.333,0.037,0.0,0.2143,0.0,0.0,14.8,6.6,27.5,15.9,,,,,,,,,,,,,15.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006843,潘磊,統一7-ELEVEn獅,打者,野手,39.0,37.0,5.0,1.0,0,11,0.135,0.154,0.216,0.37,0.081,0.0,0.2821,0.0256,0.09,13.5,24.5,26.0,19.8,,,,,,,,,,,,,19.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000001339,林祖傑,統一7-ELEVEn獅,打者,野手,36.0,30.0,4.0,0.0,4,7,0.133,0.235,0.2,0.435,0.067,0.1111,0.1944,0.0,0.57,13.3,11.9,53.9,22.9,,,,,,,,,,,,,22.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003211,王勝偉,富邦悍將,打者,野手,36.0,29.0,6.0,1.0,4,8,0.207,0.324,0.31,0.634,0.103,0.1111,0.2222,0.0278,0.63,20.7,29.3,53.5,32.3,,,,,,,,,,,,,32.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007312,張趙紘,樂天桃猿,打者,野手,46.0,40.0,6.0,0.0,6,11,0.15,0.261,0.2,0.461,0.05,0.1304,0.2391,0.0,0.55,15.0,8.9,55.6,23.5,,,,,,,,,,,,,23.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003183,張志豪,中信兄弟,打者,野手,50.0,43.0,6.0,0.0,3,9,0.14,0.18,0.163,0.343,0.023,0.06,0.18,0.0,0.33,14.000000000000002,4.1,42.8,17.8,,,,,,,,,,,,,17.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000004643,胡冠俞,台鋼雄鷹,打者,野手,30.0,26.0,5.0,0.0,2,9,0.192,0.276,0.231,0.507,0.039,0.0667,0.3,0.0,0.33,19.2,6.9,39.8,22.6,,,,,,,,,,,,,22.6
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005553,張祐銘,味全龍,打者,野手,26.0,23.0,6.0,0.0,1,4,0.261,0.346,0.391,0.737,0.13,0.0385,0.1538,0.0,0.75,26.1,23.0,44.0,33.0,,,,,,,,,,,,,33.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006835,顏清浤,台鋼雄鷹,打者,野手,18.0,16.0,4.0,0.0,1,4,0.25,0.294,0.25,0.544,0.0,0.0556,0.2222,0.0,0.25,25.0,0.0,39.7,23.2,,,,,,,,,,,,,23.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006926,陳致嘉,台鋼雄鷹,打者,野手,13.0,12.0,2.0,0.0,0,4,0.167,0.167,0.25,0.417,0.083,0.0,0.3077,0.0,0.0,16.7,14.7,24.2,19.3,,,,,,,,,,,,,19.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006728,陳思仲,味全龍,打者,野手,18.0,16.0,1.0,0.0,1,7,0.063,0.167,0.063,0.23,0.0,0.0556,0.3889,0.0,0.29,6.3,0.0,34.3,11.6,,,,,,,,,,,,,11.6
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006224,林吳晉瑋,中信兄弟,打者,野手,15.0,11.0,3.0,0.0,3,2,0.273,0.429,0.273,0.702,0.0,0.2,0.1333,0.0,1.5,27.3,0.0,81.3,33.4,,,,,,,,,,,,,33.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007822,威克,樂天桃猿,打者,野手,53.0,49.0,13.0,4.0,3,9,0.265,0.321,0.531,0.852,0.266,0.0566,0.1698,0.0755,0.44,26.5,77.1,43.6,46.4,,,,,,,,,,,,,46.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002282,張閔勛,樂天桃猿,打者,野手,25.0,21.0,3.0,0.0,4,2,0.143,0.28,0.143,0.423,0.0,0.12,0.08,0.0,2.0,14.3,0.0,73.8,23.4,,,,,,,,,,,,,23.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005496,辛元旭,富邦悍將,打者,野手,18.0,18.0,2.0,0.0,0,5,0.111,0.111,0.111,0.222,0.0,0.0,0.2778,0.0,0.0,11.1,0.0,25.3,11.0,,,,,,,,,,,,,11.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005656,李聖裕,中信兄弟,打者,野手,21.0,19.0,5.0,0.0,2,7,0.263,0.333,0.263,0.596,0.0,0.0952,0.3333,0.0,0.29,26.3,0.0,43.4,25.2,,,,,,,,,,,,,25.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005567,林瑞鈞,中信兄弟,打者,野手,20.0,17.0,4.0,1.0,2,6,0.235,0.35,0.471,0.821,0.236,0.1,0.3,0.05,0.5,23.5,61.6,47.5,42.6,,,,,,,,,,,,,42.6
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002304,吳明鴻,台鋼雄鷹,打者,野手,14.0,13.0,2.0,0.0,0,3,0.154,0.154,0.154,0.308,0.0,0.0,0.2143,0.0,0.0,15.4,0.0,27.5,14.1,,,,,,,,,,,,,14.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000002305,王正棠,富邦悍將,打者,野手,14.0,13.0,2.0,0.0,1,1,0.154,0.214,0.154,0.368,0.0,0.0714,0.0714,0.0,1.0,15.4,0.0,55.4,19.7,,,,,,,,,,,,,19.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000910,張進德,富邦悍將,打者,野手,15.0,14.0,1.0,0.0,1,3,0.071,0.133,0.071,0.204,0.0,0.0667,0.2,0.0,0.33,7.1,0.0,43.3,12.5,,,,,,,,,,,,,12.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007605,王翾祐,統一7-ELEVEn獅,打者,野手,31.0,27.0,10.0,0.0,3,4,0.37,0.433,0.481,0.914,0.111,0.0968,0.129,0.0,0.75,37.0,19.7,55.4,40.2,,,,,,,,,,,,,40.2
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007282,陳九登,中信兄弟,打者,野手,18.0,15.0,5.0,0.0,3,4,0.333,0.444,0.4,0.844,0.067,0.1667,0.2222,0.0,0.75,33.300000000000004,11.9,64.7,37.7,,,,,,,,,,,,,37.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003174,郭永維,台鋼雄鷹,打者,野手,18.0,17.0,5.0,0.0,1,3,0.294,0.333,0.294,0.627,0.0,0.0556,0.1667,0.0,0.33,29.4,0.0,42.5,26.4,,,,,,,,,,,,,26.4
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006213,何恆佑,統一7-ELEVEn獅,打者,野手,21.0,20.0,2.0,0.0,0,8,0.1,0.1,0.1,0.2,0.0,0.0,0.381,0.0,0.0,10.0,0.0,21.7,9.8,,,,,,,,,,,,,9.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007091,高捷,富邦悍將,打者,野手,11.0,10.0,2.0,0.0,1,2,0.2,0.273,0.2,0.473,0.0,0.0909,0.1818,0.0,0.5,20.0,0.0,50.0,22.1,,,,,,,,,,,,,22.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007036,戴伯丞,統一7-ELEVEn獅,打者,野手,16.0,15.0,2.0,0.0,0,5,0.133,0.133,0.133,0.266,0.0,0.0,0.3125,0.0,0.0,13.3,0.0,24.1,12.3,,,,,,,,,,,,,12.3
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007806,道威聖,樂天桃猿,打者,野手,23.0,21.0,3.0,0.0,1,9,0.143,0.217,0.143,0.36,0.0,0.0435,0.3913,0.0,0.22,14.3,0.0,31.3,15.7,,,,,,,,,,,,,15.7
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000006909,豊暐,富邦悍將,打者,野手,7.0,7.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,20.0,3.0,,,,,,,,,,,,,3.0
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000000356,石翔宇,味全龍,打者,野手,3.0,3.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,11.7,1.8,,,,,,,,,,,,,1.8
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007308,許博閎,味全龍,打者,野手,3.0,3.0,1.0,0.0,0,0,0.333,0.333,0.333,0.666,0.0,0.0,0.0,0.0,0.0,33.300000000000004,0.0,35.0,26.9,,,,,,,,,,,,,26.9
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000007313,曾冠傑,樂天桃猿,打者,野手,9.0,8.0,2.0,0.0,1,3,0.25,0.333,0.25,0.583,0.0,0.1111,0.3333,0.0,0.33,25.0,0.0,46.6,25.1,,,,,,,,,,,,,25.1
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000005310,陳真,富邦悍將,打者,野手,15.0,15.0,3.0,0.0,0,5,0.2,0.2,0.2,0.4,0.0,0.0,0.3333,0.0,0.0,20.0,0.0,23.3,16.5,,,,,,,,,,,,,16.5
20260812T130059Z-0c9e69f68de8,2026-08-12T13:00:59+00:00,2026,0000003645,柯育民,統一7-ELEVEn獅,打者,野手,11.0,10.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,0.0,22.3,3.3,,,,,,,,,,,,,3.3
